indicador;municipio;ano;resultado
3.3.1;2409407;2015;0
3.3.2;2409407;2015;2
3.3.3;2409407;2015;1
19.1.2.1.1.1;2409407;2010;59.5
19.1.2.1.1.2;2409407;2010;6.9
19.1.2.2.1.1;2409407;2010;0.0
19.1.2.2.1.2;2409407;2010;34.9
19.1.2.3.1.1;2409407;2010;40.5
19.1.2.3.1.2;2409407;2010;58.2
17.1.2.3.1;2409407;2010;4979
17.1.2.3.2;2409407;2010;311
16.1.2.2.1.2.1;2409506;0;0
16.1.2.2.1.2.2;2409506;0;0
16.1.2.2.2.2.1;2409506;0;0
16.1.2.2.2.2.2;2409506;0;0
16.1.2.2.3.2.1;2409506;0;0
16.1.2.2.3.2.2;2409506;0;0
2.4.3.1.3.2.4;2409506;2010;64
2.4.3.1.3.2.5;2409506;2010;274
3.2.1.1;2409506;2010;97.1
20.4.1.3;2409506;2010;1
1;2409506;2013;37.04
3.4.1;2409506;2015;None
3.4.2;2409506;2015;None
3.4.3;2409506;2015;None
3.2.1;2409506;2015;5
3.2.2;2409506;2015;0
3.2.3;2409506;2015;99999999999996
3.3.1;2409506;2015;0
3.3.2;2409506;2015;1
3.3.3;2409506;2015;99999999999996
19.1.2.1.1.1;2409506;2010;2.1
19.1.2.1.1.2;2409506;2010;-
19.1.2.2.1.1;2409506;2010;-
19.1.2.2.1.2;2409506;2010;21.2
19.1.2.3.1.1;2409506;2010;97.9
19.1.2.3.1.2;2409506;2010;78.8
17.1.2.3.1;2409506;2010;741
17.1.2.3.2;2409506;2010;4
16.1.2.2.1.2.1;2409605;0;0
16.1.2.2.1.2.2;2409605;0;0
16.1.2.2.2.2.1;2409605;0;0
16.1.2.2.2.2.2;2409605;0;0
16.1.2.2.3.2.1;2409605;0;0
16.1.2.2.3.2.2;2409605;0;0
2.4.3.1.3.2.4;2409605;2010;18
2.4.3.1.3.2.5;2409605;2010;71
3.2.1.1;2409605;2010;98.5
20.4.1.3;2409605;2010;3
1;2409605;2013;80
3.4.1;2409605;2015;None
3.4.2;2409605;2015;None
3.4.3;2409605;2015;None
3.2.1;2409605;2015;6
3.2.2;2409605;2015;1
3.2.3;2409605;2015;99999999999996
3.3.1;2409605;2015;0
3.3.2;2409605;2015;1
3.3.3;2409605;2015;99999999999996
19.1.2.1.1.1;2409605;2010;1.9
19.1.2.1.1.2;2409605;2010;-
19.1.2.2.1.1;2409605;2010;-
19.1.2.2.1.2;2409605;2010;93.6
19.1.2.3.1.1;2409605;2010;98.2
19.1.2.3.1.2;2409605;2010;6.4
17.1.2.3.1;2409605;2010;575
17.1.2.3.2;2409605;2010;3
16.1.2.2.1.2.1;2409704;0;0
16.1.2.2.1.2.2;2409704;0;0
16.1.2.2.2.2.1;2409704;0;0
16.1.2.2.2.2.2;2409704;0;0
16.1.2.2.3.2.1;2409704;0;0
16.1.2.2.3.2.2;2409704;0;0
2.4.3.1.3.2.4;2409704;2010;123
2.4.3.1.3.2.5;2409704;2010;526
3.2.1.1;2409704;2010;98.8
20.4.1.3;2409704;2010;6
1;2409704;2013;-
3.4.1;2409704;2015;None
3.4.2;2409704;2015;None
3.4.3;2409704;2015;None
3.2.1;2409704;2015;10
3.2.2;2409704;2015;2
3.2.3;2409704;2015;0
3.3.1;2409704;2015;0
3.3.2;2409704;2015;1
3.3.3;2409704;2015;0
19.1.2.1.1.1;2409704;2010;69.6
19.1.2.1.1.2;2409704;2010;9.8
19.1.2.2.1.1;2409704;2010;0.8
19.1.2.2.1.2;2409704;2010;70.4
19.1.2.3.1.1;2409704;2010;29.7
19.1.2.3.1.2;2409704;2010;19.8
17.1.2.3.1;2409704;2010;1435
17.1.2.3.2;2409704;2010;53
16.1.2.2.1.2.1;2409803;0;0
16.1.2.2.1.2.2;2409803;0;0
16.1.2.2.2.2.1;2409803;0;0
16.1.2.2.2.2.2;2409803;0;0
16.1.2.2.3.2.1;2409803;0;0
16.1.2.2.3.2.2;2409803;0;0
2.4.3.1.3.2.4;2409803;2010;438
2.4.3.1.3.2.5;2409803;2010;782
3.2.1.1;2409803;2010;98.8
20.4.1.3;2409803;2010;8
1;2409803;2013;21.37
3.4.1;2409803;2015;None
3.4.2;2409803;2015;None
3.4.3;2409803;2015;None
3.2.1;2409803;2015;15
3.2.2;2409803;2015;3
3.2.3;2409803;2015;99999999999996
3.3.1;2409803;2015;0
3.3.2;2409803;2015;2
3.3.3;2409803;2015;99999999999996
19.1.2.1.1.1;2409803;2010;68.6
19.1.2.1.1.2;2409803;2010;0.2
19.1.2.2.1.1;2409803;2010;0.1
19.1.2.2.1.2;2409803;2010;14.9
19.1.2.3.1.1;2409803;2010;31.3
19.1.2.3.1.2;2409803;2010;84.9
17.1.2.3.1;2409803;2010;3035
17.1.2.3.2;2409803;2010;30
16.1.2.2.1.2.1;2409902;0;0
16.1.2.2.1.2.2;2409902;0;0
16.1.2.2.2.2.1;2409902;0;0
16.1.2.2.2.2.2;2409902;0;0
16.1.2.2.3.2.1;2409902;0;0
16.1.2.2.3.2.2;2409902;0;0
2.4.3.1.3.2.4;2409902;2010;439
2.4.3.1.3.2.5;2409902;2010;612
3.2.1.1;2409902;2010;97.7
20.4.1.3;2409902;2010;11
1;2409902;2013;21.98
3.4.1;2409902;2015;None
3.4.2;2409902;2015;None
3.4.3;2409902;2015;None
3.2.1;2409902;2015;9
3.2.2;2409902;2015;2
3.2.3;2409902;2015;0
3.3.1;2409902;2015;0
3.3.2;2409902;2015;1
3.3.3;2409902;2015;0
19.1.2.1.1.1;2409902;2010;71.0
19.1.2.1.1.2;2409902;2010;4.2
19.1.2.2.1.1;2409902;2010;0.3
19.1.2.2.1.2;2409902;2010;3.6
19.1.2.3.1.1;2409902;2010;28.7
19.1.2.3.1.2;2409902;2010;92.3
17.1.2.3.1;2409902;2010;3099
17.1.2.3.2;2409902;2010;20
16.1.2.2.1.2.1;2410009;0;0
16.1.2.2.1.2.2;2410009;0;0
16.1.2.2.2.2.1;2410009;0;0
16.1.2.2.2.2.2;2410009;0;0
16.1.2.2.3.2.1;2410009;0;0
16.1.2.2.3.2.2;2410009;0;0
2.4.3.1.3.2.4;2410009;2010;125
2.4.3.1.3.2.5;2410009;2010;81
3.2.1.1;2410009;2010;97.9
20.4.1.3;2410009;2010;5
1;2410009;2013;0
3.4.1;2410009;2015;None
3.4.2;2410009;2015;None
3.4.3;2410009;2015;None
3.2.1;2410009;2015;3
3.2.2;2410009;2015;1
3.2.3;2410009;2015;99999999999996
3.3.1;2410009;2015;0
3.3.2;2410009;2015;1
3.3.3;2410009;2015;99999999999996
19.1.2.1.1.1;2410009;2010;26.2
19.1.2.1.1.2;2410009;2010;5.3
19.1.2.2.1.1;2410009;2010;-
19.1.2.2.1.2;2410009;2010;53.3
19.1.2.3.1.1;2410009;2010;73.8
19.1.2.3.1.2;2410009;2010;41.5
17.1.2.3.1;2410009;2010;658
17.1.2.3.2;2410009;2010;5
16.1.2.2.1.2.1;2410108;0;0
16.1.2.2.1.2.2;2410108;0;0
16.1.2.2.2.2.1;2410108;0;0
16.1.2.2.2.2.2;2410108;0;0
16.1.2.2.3.2.1;2410108;0;0
16.1.2.2.3.2.2;2410108;0;0
2.4.3.1.3.2.4;2410108;2010;332
2.4.3.1.3.2.5;2410108;2010;285
3.2.1.1;2410108;2010;95
20.4.1.3;2410108;2010;9
1;2410108;2013;13.7
3.4.1;2410108;2015;None
3.4.2;2410108;2015;None
3.4.3;2410108;2015;None
3.2.1;2410108;2015;13
3.2.2;2410108;2015;2
3.2.3;2410108;2015;99999999999996
3.3.1;2410108;2015;0
3.3.2;2410108;2015;1
3.3.3;2410108;2015;99999999999996
19.1.2.1.1.1;2410108;2010;14.3
19.1.2.1.1.2;2410108;2010;0.1
19.1.2.2.1.1;2410108;2010;0.2
19.1.2.2.1.2;2410108;2010;12.4
19.1.2.3.1.1;2410108;2010;85.6
19.1.2.3.1.2;2410108;2010;87.6
17.1.2.3.1;2410108;2010;2770
17.1.2.3.2;2410108;2010;4
16.1.2.2.1.2.1;2410207;0;0
16.1.2.2.1.2.2;2410207;0;0
16.1.2.2.2.2.1;2410207;0;0
16.1.2.2.2.2.2;2410207;0;0
16.1.2.2.3.2.1;2410207;0;0
16.1.2.2.3.2.2;2410207;0;0
2.4.3.1.3.2.4;2410207;2010;349
2.4.3.1.3.2.5;2410207;2010;381
3.2.1.1;2410207;2010;98.5
20.4.1.3;2410207;2010;10
1;2410207;2013;24.1
3.4.1;2410207;2015;None
3.4.2;2410207;2015;None
3.4.3;2410207;2015;None
3.2.1;2410207;2015;4
3.2.2;2410207;2015;1
3.2.3;2410207;2015;99999999999996
3.3.1;2410207;2015;0
3.3.2;2410207;2015;1
3.3.3;2410207;2015;99999999999996
19.1.2.1.1.1;2410207;2010;1.2
19.1.2.1.1.2;2410207;2010;-
19.1.2.2.1.1;2410207;2010;0.2
19.1.2.2.1.2;2410207;2010;83.0
19.1.2.3.1.1;2410207;2010;98.7
19.1.2.3.1.2;2410207;2010;17.0
17.1.2.3.1;2410207;2010;1547
17.1.2.3.2;2410207;2010;21
16.1.2.2.1.2.1;2410256;0;0
16.1.2.2.1.2.2;2410256;0;0
16.1.2.2.2.2.1;2410256;0;0
16.1.2.2.2.2.2;2410256;0;0
16.1.2.2.3.2.1;2410256;0;0
16.1.2.2.3.2.2;2410256;0;0
2.4.3.1.3.2.4;2410256;2010;176
2.4.3.1.3.2.5;2410256;2010;500
3.2.1.1;2410256;2010;97.2
20.4.1.3;2410256;2010;4
1;2410256;2013;-
3.4.1;2410256;2015;None
3.4.2;2410256;2015;None
3.4.3;2410256;2015;None
3.2.1;2410256;2015;4
3.2.2;2410256;2015;0
3.2.3;2410256;2015;99999999999996
3.3.1;2410256;2015;0
3.3.2;2410256;2015;1
3.3.3;2410256;2015;99999999999996
19.1.2.1.1.1;2410256;2010;0.5
19.1.2.1.1.2;2410256;2010;-
19.1.2.2.1.1;2410256;2010;0.5
19.1.2.2.1.2;2410256;2010;52.7
19.1.2.3.1.1;2410256;2010;99.1
19.1.2.3.1.2;2410256;2010;47.3
17.1.2.3.1;2410256;2010;1141
17.1.2.3.2;2410256;2010;4
16.1.2.2.1.2.1;2410306;0;0
16.1.2.2.1.2.2;2410306;0;0
16.1.2.2.2.2.1;2410306;0;0
16.1.2.2.2.2.2;2410306;0;0
16.1.2.2.3.2.1;2410306;0;0
16.1.2.2.3.2.2;2410306;0;0
2.4.3.1.3.2.4;2410306;2010;100
2.4.3.1.3.2.5;2410306;2010;513
3.2.1.1;2410306;2010;95.4
20.4.1.3;2410306;2010;13
1;2410306;2013;6.17
3.4.1;2410306;2015;None
3.4.2;2410306;2015;None
3.4.3;2410306;2015;None
3.2.1;2410306;2015;11
3.2.2;2410306;2015;1
3.2.3;2410306;2015;99999999999996
3.3.1;2410306;2015;0
3.3.2;2410306;2015;1
3.3.3;2410306;2015;99999999999996
19.1.2.1.1.1;2410306;2010;31.3
19.1.2.1.1.2;2410306;2010;0.2
19.1.2.2.1.1;2410306;2010;0.1
19.1.2.2.1.2;2410306;2010;27.8
19.1.2.3.1.1;2410306;2010;68.7
19.1.2.3.1.2;2410306;2010;72.0
17.1.2.3.1;2410306;2010;1832
17.1.2.3.2;2410306;2010;39
16.1.2.2.1.2.1;2410405;0;0
16.1.2.2.1.2.2;2410405;0;0
16.1.2.2.2.2.1;2410405;0;0
16.1.2.2.2.2.2;2410405;0;0
16.1.2.2.3.2.1;2410405;0;0
16.1.2.2.3.2.2;2410405;0;0
2.4.3.1.3.2.4;2410405;2010;230
2.4.3.1.3.2.5;2410405;2010;255
3.2.1.1;2410405;2010;99.1
20.4.1.3;2410405;2010;8
1;2410405;2013;7.75
3.4.1;2410405;2015;None
3.4.2;2410405;2015;None
3.4.3;2410405;2015;None
3.2.1;2410405;2015;6
3.2.2;2410405;2015;1
3.2.3;2410405;2015;99999999999996
3.3.1;2410405;2015;0
3.3.2;2410405;2015;1
3.3.3;2410405;2015;99999999999996
19.1.2.1.1.1;2410405;2010;2.1
19.1.2.1.1.2;2410405;2010;-
19.1.2.2.1.1;2410405;2010;7.3
19.1.2.2.1.2;2410405;2010;54.2
19.1.2.3.1.1;2410405;2010;90.6
19.1.2.3.1.2;2410405;2010;45.8
17.1.2.3.1;2410405;2010;1678
17.1.2.3.2;2410405;2010;86
16.1.2.2.1.2.1;2410504;0;0
16.1.2.2.1.2.2;2410504;0;0
16.1.2.2.2.2.1;2410504;0;0
16.1.2.2.2.2.2;2410504;0;0
16.1.2.2.3.2.1;2410504;0;0
16.1.2.2.3.2.2;2410504;0;0
2.4.3.1.3.2.4;2410504;2010;132
2.4.3.1.3.2.5;2410504;2010;338
3.2.1.1;2410504;2010;96.3
20.4.1.3;2410504;2010;4
1;2410504;2013;-
3.4.1;2410504;2015;None
3.4.2;2410504;2015;None
3.4.3;2410504;2015;None
3.2.1;2410504;2015;3
3.2.2;2410504;2015;3
3.2.3;2410504;2015;99999999999996
3.3.1;2410504;2015;0
3.3.2;2410504;2015;1
3.3.3;2410504;2015;99999999999996
19.1.2.1.1.1;2410504;2010;20.5
19.1.2.1.1.2;2410504;2010;-
19.1.2.2.1.1;2410504;2010;0.5
19.1.2.2.1.2;2410504;2010;78.0
19.1.2.3.1.1;2410504;2010;79.0
19.1.2.3.1.2;2410504;2010;22.0
17.1.2.3.1;2410504;2010;1070
17.1.2.3.2;2410504;2010;3
16.1.2.2.1.2.1;2410603;0;0
16.1.2.2.1.2.2;2410603;0;0
16.1.2.2.2.2.1;2410603;0;0
16.1.2.2.2.2.2;2410603;0;0
16.1.2.2.3.2.1;2410603;0;0
16.1.2.2.3.2.2;2410603;0;0
2.4.3.1.3.2.4;2410603;2010;54
2.4.3.1.3.2.5;2410603;2010;128
3.2.1.1;2410603;2010;100
20.4.1.3;2410603;2010;3
1;2410603;2013;-
3.4.1;2410603;2015;None
3.4.2;2410603;2015;None
3.4.3;2410603;2015;None
3.2.1;2410603;2015;7
3.2.2;2410603;2015;1
3.2.3;2410603;2015;99999999999996
3.3.1;2410603;2015;0
3.3.2;2410603;2015;1
3.3.3;2410603;2015;99999999999996
19.1.2.1.1.1;2410603;2010;4.9
19.1.2.1.1.2;2410603;2010;-
19.1.2.2.1.1;2410603;2010;1.6
19.1.2.2.1.2;2410603;2010;82.1
19.1.2.3.1.1;2410603;2010;93.5
19.1.2.3.1.2;2410603;2010;17.9
17.1.2.3.1;2410603;2010;685
17.1.2.3.2;2410603;2010;2
16.1.2.2.1.2.1;2410702;0;0
16.1.2.2.1.2.2;2410702;0;0
16.1.2.2.2.2.1;2410702;0;0
16.1.2.2.2.2.2;2410702;0;0
16.1.2.2.3.2.1;2410702;0;0
16.1.2.2.3.2.2;2410702;0;0
2.4.3.1.3.2.4;2410702;2010;45
2.4.3.1.3.2.5;2410702;2010;256
3.2.1.1;2410702;2010;98.8
20.4.1.3;2410702;2010;3
1;2410702;2013;23.81
3.4.1;2410702;2015;None
3.4.2;2410702;2015;None
3.4.3;2410702;2015;None
3.2.1;2410702;2015;1
3.2.2;2410702;2015;2
3.2.3;2410702;2015;99999999999996
3.3.1;2410702;2015;0
3.3.2;2410702;2015;1
3.3.3;2410702;2015;99999999999996
19.1.2.1.1.1;2410702;2010;65.0
19.1.2.1.1.2;2410702;2010;-
19.1.2.2.1.1;2410702;2010;-
19.1.2.2.1.2;2410702;2010;71.9
19.1.2.3.1.1;2410702;2010;35.0
19.1.2.3.1.2;2410702;2010;28.1
17.1.2.3.1;2410702;2010;722
17.1.2.3.2;2410702;2010;1
16.1.2.2.1.2.1;2410801;0;0
16.1.2.2.1.2.2;2410801;0;0
16.1.2.2.2.2.1;2410801;0;0
16.1.2.2.2.2.2;2410801;0;0
16.1.2.2.3.2.1;2410801;0;0
16.1.2.2.3.2.2;2410801;0;0
2.4.3.1.3.2.4;2410801;2010;93
2.4.3.1.3.2.5;2410801;2010;121
3.2.1.1;2410801;2010;99.7
20.4.1.3;2410801;2010;5
1;2410801;2013;-
3.4.1;2410801;2015;None
3.4.2;2410801;2015;None
3.4.3;2410801;2015;None
3.2.1;2410801;2015;8
3.2.2;2410801;2015;1
3.2.3;2410801;2015;99999999999996
3.3.1;2410801;2015;0
3.3.2;2410801;2015;1
3.3.3;2410801;2015;99999999999996
19.1.2.1.1.1;2410801;2010;22.9
19.1.2.1.1.2;2410801;2010;0.4
19.1.2.2.1.1;2410801;2010;-
19.1.2.2.1.2;2410801;2010;50.4
19.1.2.3.1.1;2410801;2010;77.2
19.1.2.3.1.2;2410801;2010;49.1
17.1.2.3.1;2410801;2010;1016
17.1.2.3.2;2410801;2010;8
16.1.2.2.1.2.1;2410900;0;0
16.1.2.2.1.2.2;2410900;0;0
16.1.2.2.2.2.1;2410900;0;0
16.1.2.2.2.2.2;2410900;0;0
16.1.2.2.3.2.1;2410900;0;0
16.1.2.2.3.2.2;2410900;0;0
2.4.3.1.3.2.4;2410900;2010;110
2.4.3.1.3.2.5;2410900;2010;300
3.2.1.1;2410900;2010;96.8
20.4.1.3;2410900;2010;6
1;2410900;2013;17.24
3.4.1;2410900;2015;None
3.4.2;2410900;2015;None
3.4.3;2410900;2015;None
3.2.1;2410900;2015;5
3.2.2;2410900;2015;1
3.2.3;2410900;2015;99999999999996
3.3.1;2410900;2015;0
3.3.2;2410900;2015;1
3.3.3;2410900;2015;99999999999996
19.1.2.1.1.1;2410900;2010;82.2
19.1.2.1.1.2;2410900;2010;2.5
19.1.2.2.1.1;2410900;2010;0.3
19.1.2.2.1.2;2410900;2010;27.3
19.1.2.3.1.1;2410900;2010;17.6
19.1.2.3.1.2;2410900;2010;70.2
17.1.2.3.1;2410900;2010;1535
17.1.2.3.2;2410900;2010;6
16.1.2.2.1.2.1;2411007;0;0
16.1.2.2.1.2.2;2411007;0;0
16.1.2.2.2.2.1;2411007;0;0
16.1.2.2.2.2.2;2411007;0;0
16.1.2.2.3.2.1;2411007;0;0
16.1.2.2.3.2.2;2411007;0;0
2.4.3.1.3.2.4;2411007;2010;63
2.4.3.1.3.2.5;2411007;2010;299
3.2.1.1;2411007;2010;99
20.4.1.3;2411007;2010;5
1;2411007;2013;29.85
3.4.1;2411007;2015;None
3.4.2;2411007;2015;None
3.4.3;2411007;2015;None
3.2.1;2411007;2015;3
3.2.2;2411007;2015;2
3.2.3;2411007;2015;99999999999996
3.3.1;2411007;2015;0
3.3.2;2411007;2015;1
3.3.3;2411007;2015;99999999999996
19.1.2.1.1.1;2411007;2010;22.5
19.1.2.1.1.2;2411007;2010;-
19.1.2.2.1.1;2411007;2010;-
19.1.2.2.1.2;2411007;2010;48.9
19.1.2.3.1.1;2411007;2010;77.5
19.1.2.3.1.2;2411007;2010;51.1
17.1.2.3.1;2411007;2010;901
17.1.2.3.2;2411007;2010;2
16.1.2.2.1.2.1;2411056;0;0
16.1.2.2.1.2.2;2411056;0;0
16.1.2.2.2.2.1;2411056;0;0
16.1.2.2.2.2.2;2411056;0;0
16.1.2.2.3.2.1;2411056;0;0
16.1.2.2.3.2.2;2411056;0;0
2.4.3.1.3.2.4;2411056;2010;300
2.4.3.1.3.2.5;2411056;2010;116
3.2.1.1;2411056;2010;97.8
20.4.1.3;2411056;2010;3
1;2411056;2013;-
3.4.1;2411056;2015;None
3.4.2;2411056;2015;None
3.4.3;2411056;2015;None
3.2.1;2411056;2015;3
3.2.2;2411056;2015;2
3.2.3;2411056;2015;0
3.3.1;2411056;2015;0
3.3.2;2411056;2015;1
3.3.3;2411056;2015;0
19.1.2.1.1.1;2411056;2010;35.8
19.1.2.1.1.2;2411056;2010;-
19.1.2.2.1.1;2411056;2010;2.2
19.1.2.2.1.2;2411056;2010;25.6
19.1.2.3.1.1;2411056;2010;62.0
19.1.2.3.1.2;2411056;2010;74.4
17.1.2.3.1;2411056;2010;811
17.1.2.3.2;2411056;2010;12
16.1.2.2.1.2.1;2411106;0;0
16.1.2.2.1.2.2;2411106;0;0
16.1.2.2.2.2.1;2411106;0;0
16.1.2.2.2.2.2;2411106;0;0
16.1.2.2.3.2.1;2411106;0;0
16.1.2.2.3.2.2;2411106;0;0
2.4.3.1.3.2.4;2411106;2010;16
2.4.3.1.3.2.5;2411106;2010;150
3.2.1.1;2411106;2010;98.7
20.4.1.3;2411106;2010;5
1;2411106;2013;24.39
3.4.1;2411106;2015;None
3.4.2;2411106;2015;None
3.4.3;2411106;2015;None
3.2.1;2411106;2015;5
3.2.2;2411106;2015;0
3.2.3;2411106;2015;99999999999996
3.3.1;2411106;2015;0
3.3.2;2411106;2015;1
3.3.3;2411106;2015;99999999999996
19.1.2.1.1.1;2411106;2010;1.0
19.1.2.1.1.2;2411106;2010;-
19.1.2.2.1.1;2411106;2010;-
19.1.2.2.1.2;2411106;2010;74.7
19.1.2.3.1.1;2411106;2010;99.0
19.1.2.3.1.2;2411106;2010;25.3
17.1.2.3.1;2411106;2010;780
17.1.2.3.2;2411106;2010;3
16.1.2.2.1.2.1;2411205;0;0
16.1.2.2.1.2.2;2411205;0;0
16.1.2.2.2.2.1;2411205;0;0
16.1.2.2.2.2.2;2411205;0;0
16.1.2.2.3.2.1;2411205;0;0
16.1.2.2.3.2.2;2411205;0;0
2.4.3.1.3.2.4;2411205;2010;1250
2.4.3.1.3.2.5;2411205;2010;1729
3.2.1.1;2411205;2010;95.7
20.4.1.3;2411205;2010;17
1;2411205;2013;15.36
3.4.1;2411205;2015;None
3.4.2;2411205;2015;None
3.4.3;2411205;2015;None
3.2.1;2411205;2015;27
3.2.2;2411205;2015;9
3.2.3;2411205;2015;0
3.3.1;2411205;2015;0
3.3.2;2411205;2015;3
3.3.3;2411205;2015;1
19.1.2.1.1.1;2411205;2010;91.0
19.1.2.1.1.2;2411205;2010;-
19.1.2.2.1.1;2411205;2010;0.4
19.1.2.2.1.2;2411205;2010;86.1
19.1.2.3.1.1;2411205;2010;8.6
19.1.2.3.1.2;2411205;2010;14.0
17.1.2.3.1;2411205;2010;6956
17.1.2.3.2;2411205;2010;340
16.1.2.2.1.2.1;2411403;0;0
16.1.2.2.1.2.2;2411403;0;0
16.1.2.2.2.2.1;2411403;0;0
16.1.2.2.2.2.2;2411403;0;0
16.1.2.2.3.2.1;2411403;0;0
16.1.2.2.3.2.2;2411403;0;0
2.4.3.1.3.2.4;2411403;2010;238
2.4.3.1.3.2.5;2411403;2010;1152
3.2.1.1;2411403;2010;97.6
20.4.1.3;2411403;2010;16
1;2411403;2013;13.61
3.4.1;2411403;2015;None
3.4.2;2411403;2015;None
3.4.3;2411403;2015;None
3.2.1;2411403;2015;15
3.2.2;2411403;2015;2
3.2.3;2411403;2015;99999999999996
3.3.1;2411403;2015;0
3.3.2;2411403;2015;1
3.3.3;2411403;2015;99999999999996
19.1.2.1.1.1;2411403;2010;82.1
19.1.2.1.1.2;2411403;2010;-
19.1.2.2.1.1;2411403;2010;1.8
19.1.2.2.1.2;2411403;2010;55.8
19.1.2.3.1.1;2411403;2010;16.1
19.1.2.3.1.2;2411403;2010;44.2
17.1.2.3.1;2411403;2010;3287
17.1.2.3.2;2411403;2010;18
16.1.2.2.1.2.1;2411429;0;0
16.1.2.2.1.2.2;2411429;0;0
16.1.2.2.2.2.1;2411429;0;0
16.1.2.2.2.2.2;2411429;0;0
16.1.2.2.3.2.1;2411429;0;0
16.1.2.2.3.2.2;2411429;0;0
2.4.3.1.3.2.4;2411429;2010;171
2.4.3.1.3.2.5;2411429;2010;338
3.2.1.1;2411429;2010;99.2
20.4.1.3;2411429;2010;2
1;2411429;2013;-
3.4.1;2411429;2015;None
3.4.2;2411429;2015;None
3.4.3;2411429;2015;None
3.2.1;2411429;2015;2
3.2.2;2411429;2015;1
3.2.3;2411429;2015;99999999999996
3.3.1;2411429;2015;0
3.3.2;2411429;2015;1
3.3.3;2411429;2015;99999999999996
19.1.2.1.1.1;2411429;2010;87.3
19.1.2.1.1.2;2411429;2010;-
19.1.2.2.1.1;2411429;2010;-
19.1.2.2.1.2;2411429;2010;74.2
19.1.2.3.1.1;2411429;2010;12.8
19.1.2.3.1.2;2411429;2010;25.8
17.1.2.3.1;2411429;2010;593
17.1.2.3.2;2411429;2010;1
16.1.2.2.1.2.1;2411502;0;0
16.1.2.2.1.2.2;2411502;0;0
16.1.2.2.2.2.1;2411502;0;0
16.1.2.2.2.2.2;2411502;0;0
16.1.2.2.3.2.1;2411502;0;0
16.1.2.2.3.2.2;2411502;0;0
2.4.3.1.3.2.4;2411502;2010;789
2.4.3.1.3.2.5;2411502;2010;1141
3.2.1.1;2411502;2010;97.9
20.4.1.3;2411502;2010;19
1;2411502;2013;18.18
3.4.1;2411502;2015;None
3.4.2;2411502;2015;None
3.4.3;2411502;2015;None
3.2.1;2411502;2015;14
3.2.2;2411502;2015;5
3.2.3;2411502;2015;99999999999996
3.3.1;2411502;2015;0
3.3.2;2411502;2015;1
3.3.3;2411502;2015;99999999999996
19.1.2.1.1.1;2411502;2010;30.9
19.1.2.1.1.2;2411502;2010;0.2
19.1.2.2.1.1;2411502;2010;0.2
19.1.2.2.1.2;2411502;2010;53.0
19.1.2.3.1.1;2411502;2010;68.9
19.1.2.3.1.2;2411502;2010;46.8
17.1.2.3.1;2411502;2010;4886
17.1.2.3.2;2411502;2010;100
16.1.2.2.1.2.1;2411601;0;0
16.1.2.2.1.2.2;2411601;0;0
16.1.2.2.2.2.1;2411601;0;0
16.1.2.2.2.2.2;2411601;0;0
16.1.2.2.3.2.1;2411601;0;0
16.1.2.2.3.2.2;2411601;0;0
2.4.3.1.3.2.4;2411601;2010;7
2.4.3.1.3.2.5;2411601;2010;102
3.2.1.1;2411601;2010;98.7
20.4.1.3;2411601;2010;8
1;2411601;2013;-
3.4.1;2411601;2015;None
3.4.2;2411601;2015;None
3.4.3;2411601;2015;None
3.2.1;2411601;2015;5
3.2.2;2411601;2015;2
3.2.3;2411601;2015;99999999999996
3.3.1;2411601;2015;0
3.3.2;2411601;2015;1
3.3.3;2411601;2015;99999999999996
19.1.2.1.1.1;2411601;2010;38.9
19.1.2.1.1.2;2411601;2010;0.6
19.1.2.2.1.1;2411601;2010;-
19.1.2.2.1.2;2411601;2010;19.0
19.1.2.3.1.1;2411601;2010;61.1
19.1.2.3.1.2;2411601;2010;80.4
17.1.2.3.1;2411601;2010;601
17.1.2.3.2;2411601;2010;99999999999992
16.1.2.2.1.2.1;2411700;0;0
16.1.2.2.1.2.2;2411700;0;0
16.1.2.2.2.2.1;2411700;0;0
16.1.2.2.2.2.2;2411700;0;0
16.1.2.2.3.2.1;2411700;0;0
16.1.2.2.3.2.2;2411700;0;0
2.4.3.1.3.2.4;2411700;2010;73
2.4.3.1.3.2.5;2411700;2010;70
3.2.1.1;2411700;2010;92.9
20.4.1.3;2411700;2010;3
1;2411700;2013;-
3.4.1;2411700;2015;None
3.4.2;2411700;2015;None
3.4.3;2411700;2015;None
3.2.1;2411700;2015;8
3.2.2;2411700;2015;1
3.2.3;2411700;2015;99999999999996
3.3.1;2411700;2015;0
3.3.2;2411700;2015;1
3.3.3;2411700;2015;99999999999996
19.1.2.1.1.1;2411700;2010;87.5
19.1.2.1.1.2;2411700;2010;14.8
19.1.2.2.1.1;2411700;2010;0.6
19.1.2.2.1.2;2411700;2010;48.3
19.1.2.3.1.1;2411700;2010;11.9
19.1.2.3.1.2;2411700;2010;36.9
17.1.2.3.1;2411700;2010;790
17.1.2.3.2;2411700;2010;14
16.1.2.2.1.2.1;2411809;0;0
16.1.2.2.1.2.2;2411809;0;0
16.1.2.2.2.2.1;2411809;0;0
16.1.2.2.2.2.2;2411809;0;0
16.1.2.2.3.2.1;2411809;0;0
16.1.2.2.3.2.2;2411809;0;0
2.4.3.1.3.2.4;2411809;2010;72
2.4.3.1.3.2.5;2411809;2010;160
3.2.1.1;2411809;2010;96.8
